date,iaq,electrosmog_lf,wifi_level,wifi_n,temperature,humidity,air_pressure,ambient_light,tvoc,co2,co2e,pm10,pm25,sound,electrosmog_hf,device_id,ext_temperature,ext_humidity,ext_wind,ext_pressure,ext_weather
2020-06-09,52.59688581,175.4948097,-35.60899654,15.84083045,26.34809689,44.01245675,1009.467128,208.8307958,24.30795848,423.8581315,563.2906574,10.43598616,9.435986159,49.01107266,1.481314879,219,20,65,14,1011,sole
2020-06-10,66.12491349,178.1245675,-37.14532872,14.92041522,25.12283737,44.1916955,1010.739446,202.5211073,24.26297578,420.3598616,562.4048443,10.05536332,9.055363322,49.09100346,1.408650519,219,19,67,15,1012,pioggia temporale 
2020-06-11,173.78,176.2140351,-38.91578947,14.99649123,24.44666667,50.82596491,1011.006667,202.1789474,216.0736842,460.3263158,1821.807018,10.58947368,9.589473684,48.76175439,1.410526316,219,17,82,9,1012,pioggia 
2020-06-12,119.5434483,175.6068966,-37.3137931,15.79310345,25.21241379,46.30310345,1012.510345,214.9224138,130.1827586,462.7517241,1257.541379,9.975862069,8.975862069,49.45172414,1.465172414,219,19,61,8,1014,sole
2020-06-13,80.67474048,176.9134948,-37.1384083,16.01730104,26.78131488,46.31280277,1012.777855,197.8128028,41.66435986,441.5986159,676.4913495,10.22145329,9.221453287,47.02629758,1.422491349,219,20,67,10,1014,sole
2020-06-14,87.93137931,177.6103448,-36.98965517,15.46896552,26.46448276,50.11137931,1011.818966,209.2234483,76.6,434.237931,905.9896552,10.45862069,9.45862069,46.68758621,1.389310345,219,21,71,16,1013,sole
2020-06-15,91.0899654,173.2975779,-38.84775087,14.92387543,27.02076125,47.06574394,1011.503114,213.483045,64.09342561,443.9550173,823.9377163,11.11764706,10.11764706,49.32698962,1.510380623,219,23,60,11,1013,sole
2020-06-16,76.4567474,172.7301038,-40.183391,15.2283737,27.50276817,45.81453287,1010.525952,213.3096886,34.33217993,434.9550173,628.5467128,9.778546713,8.778546713,49.35847751,1.532525952,219,21,69,12,1012,sole
2020-06-17,91.12076125,170.3183391,-39.84429066,14.95847751,27.39134948,48.22560554,1010.770588,214.8217993,52.816609,438.5432526,749.6435986,10.85467128,9.85467128,49.86643599,1.507266436,219,21,74,13,1012,sole
2020-06-18,75.34166667,170.53125,-39.08333333,14.99652778,27.33680556,47.31284722,1013.509375,209.9163194,53.20138889,435.8506944,752.5138889,10.44791667,9.447916667,49.83611111,1.499652778,219,21,71,14,1015,sole
2020-06-19,73.22206897,171.0206897,-35.6862069,15.37931034,26.9662069,44.36586207,1014.92931,198.8155172,45.16896552,434.8206897,699.9793103,9.789655172,8.789655172,49.62931034,1.544482759,219,21,63,7,1016,sole
2020-06-20,88.67013889,174.3194444,-34.8125,15.41666667,27.51388889,44.88333333,1013.327431,207.671875,48.78125,424.1666667,723.2708333,10.15972222,9.159722222,47.77951389,1.59375,219,22,62,13,1015,sole
2020-06-21,86.43875433,173.1695502,-35.17647059,14.42560554,28.17750865,39.20138408,1012.116263,199.1816609,24.34948097,411.9480969,562.8096886,9.08650519,8.08650519,47.58858131,1.578200692,219,22,61,10,1013,pioggia temporale 
2020-06-22,99.55882353,171.8961938,-36.85121107,15.08650519,27.92076125,39.53425606,1013.083045,207.8968858,42.8650519,442.6089965,684.7508651,9.387543253,8.387543253,49.35709343,1.496193772,219,24,54,11,1014,sole
2020-06-23,92.78831615,171.137457,-37.79381443,14.64261168,28.65257732,34.40824742,1014.295189,210.4841924,27.95189003,437.9278351,586.4948454,9.945017182,8.945017182,50.02542955,1.537113402,219,27,39,14,1016,sole
2020-06-24,81.21180556,173.0729167,-38.81944444,14.65625,29.50034722,32.26527778,1016.012153,209.3045139,24.06944444,429.2326389,561.1527778,10.32291667,9.322916667,49.66770833,1.524652778,219,25,44,10,1018,sole
2020-06-25,105.3041522,172.1903114,-39.57439446,15.13148789,29.78788927,37.01245675,1016.623529,212.749827,36.98961938,441.1176471,646.0069204,10.95155709,9.951557093,49.89653979,1.5816609,219,25,50,9,1018,sole
2020-06-26,113.7221453,171.3944637,-38.58823529,16.73010381,29.69550173,39.42422145,1015.729412,209.3062284,76.35986159,446.3737024,904.7612457,11.39446367,10.39446367,49.8432526,1.540138408,219,25,48,8,1017,sole
2020-06-27,104.9100346,174.3252595,-38.5017301,16.03114187,30.61903114,33.81107266,1014.507958,201.749481,43.74394464,431.5363322,690.4602076,11.03114187,10.03114187,47.81557093,1.535294118,219,26,44,9,1016,sole
2020-06-28,115.2449827,176.8961938,-38.61937716,15.33217993,31.56124567,33.57508651,1013.764014,200.9564014,28.75086505,427.9515571,592.16609,11.40484429,10.40484429,47.96262976,1.488581315,219,26,45,9,1015,sole
2020-06-29,118.5269896,178.83391,-38.43944637,16.18685121,31.59723183,40.66782007,1012.550173,201.2716263,42.98961938,439.6712803,685.5986159,10.61937716,9.619377163,47.43183391,1.516608997,219,26,60,10,1014,sole
2020-06-30,101.877931,174.7448276,-38.12758621,15.82068966,30.55275862,44.71103448,1012.174828,210.6406897,49.1137931,449.2517241,726.0724138,10.83448276,9.834482759,49.68931034,1.553448276,219,26,59,12,1014,sole
2020-07-01,154.34375,174.2083333,-38.23263889,15.66319444,30.58298611,45.84965278,1011.730556,211.2784722,63.5,456.0798611,819.8576389,11.54166667,10.54166667,50.10277778,1.544791667,219,27,61,8,1013,sole
2020-07-02,164.3930796,175.083045,-38.47750865,15.01384083,30.91107266,46.34221453,1009.819031,207.9885813,48.72318339,453.283737,723.3044983,12.16262976,11.16262976,50.14117647,1.524221453,219,27,61,8,1011,sole
2020-07-03,160.2467128,176.3737024,-38.4083045,13.99307958,30.74775087,51.33044983,1009.610727,206.6242215,61.74394464,448.266436,808.2941176,11.92733564,10.92733564,49.9467128,1.526297578,219,26,71,9,1011,sole
2020-07-04,143.6449827,175.2733564,-37.91349481,12.96539792,30.16262976,50.28235294,1012.282699,189.8273356,28.02076125,433.6851211,587.3944637,11.94117647,10.94117647,47.69757785,1.478546713,219,24,77,10,1013,pioggia temporale 
2020-07-05,95.44982699,173.6020761,-37.25259516,13.43252595,30.20588235,39.46401384,1011.715225,197.2107266,17.55017301,412.1107266,518.1176471,9.633217993,8.633217993,47.70588235,1.479584775,219,25,54,10,1013,sole
2020-07-06,89.26931034,175.6586207,-39.40344828,15.46206897,30.51344828,34.89068966,1007.304138,206.7258621,11.35172414,422.4344828,477.1517241,10.32758621,9.327586207,50.24241379,1.565862069,219,26,48,10,1009,sole
2020-07-07,162.5442907,175.6608997,-38.39792388,16.6366782,30.47266436,41.4633218,1007.687197,208.5685121,60.87197232,452.6539792,802.7266436,11.09688581,10.09688581,50.23460208,1.600692042,219,27,54,9,1009,sole
2020-07-08,142.3237931,174.7827586,-38.17931034,16.32758621,30.40448276,41.55482759,1013.286897,212.1337931,54.7,448.3931034,762.4586207,10.77931034,9.779310345,50.02931034,1.557241379,219,25,60,10,1015,sole
2020-07-09,140.5743056,176.1770833,-37.34722222,16.60763889,30.43194444,44.01006944,1014.388194,205.9465278,50.01736111,457.0763889,731.5208333,11.91666667,10.90972222,50.49513889,1.540625,219,27,54,8,1016,sole
2020-07-10,84.04948097,174.2041522,-37.5432526,15.51211073,30.95743945,38.4349481,1013.290311,207.3730104,32.37716263,439.3217993,615.7439446,11.17301038,10.17301038,48.51280277,1.540138408,219,27,49,9,1015,sole
2020-07-11,126.3923875,176.733564,-37.46020761,16.816609,31.60034602,41.67024221,1013.260208,206.0705882,53.03460208,434.8062284,751.9342561,10.46366782,9.46366782,43.55570934,1.468512111,219,26,57,8,1015,sole
2020-07-12,84.71695502,179.4186851,-38.17647059,15.39792388,32.41522491,43.83252595,1013.776471,202.5927336,54.08304498,432.7474048,758.4602076,10.51557093,9.515570934,43.08719723,1.491349481,219,26,67,8,1015,sole
2020-07-13,72.6982699,174.8200692,-39.02076125,15.10380623,31.18096886,37.59134948,1013.224913,206.7681661,28.67128028,435.4083045,591.2871972,10.0449827,9.044982699,46.43633218,1.535986159,219,25,56,12,1015,sole
2020-07-14,81.11689655,175.0586207,-38.64482759,15.95172414,29.81448276,32.16551724,1010.543448,214.6489655,25.08275862,421.0206897,567.9655172,10.17931034,9.179310345,46.35448276,1.543448276,219,24,43,11,1012,sole
2020-07-15,103.7370242,172.7024221,-38.23875433,15.22145329,29.40138408,42.55190311,1012.155709,211.583045,47.75086505,438.7543253,716.7577855,10.36678201,9.366782007,46.34186851,1.507266436,219,24,59,12,1014,sole
2020-07-16,96.48103448,171.1344828,-38.23448276,14.93448276,29.08241379,44.66862069,1012.6,205.5637931,60.40689655,449.0551724,799.962069,10.72413793,9.724137931,46.43551724,1.577241379,219,24,61,8,1014,sole
2020-07-17,96.28892734,171.2871972,-37.73702422,15.46712803,28.75986159,45.24567474,1010.131488,202.3391003,42.4982699,451.8823529,682.1038062,11.70934256,10.70934256,45.65467128,1.61349481,219,24,61,10,1012,sole
2020-07-18,68.37847222,176.1805556,-36.06944444,16.26736111,29.66736111,39.13888889,1010.54375,199.7847222,45.49652778,419.7569444,701.9201389,9.604166667,8.604166667,43.25520833,1.555208333,219,24,54,12,1012,sole
2020-07-19,93.99097222,171.5069444,-35.8125,15.14930556,30.01319444,28.74791667,1012.61875,197.4704861,15.3125,405.0763889,503.6527778,8.559027778,7.559027778,42.92604167,1.543402778,219,24,42,11,1014,sole
2020-07-20,165.7076125,171.3737024,-36.66782007,14.96193772,30.0716263,36.27301038,1015.439792,211.567474,20.43252595,440.5467128,537.615917,9.982698962,8.982698962,46.19204152,1.622145329,219,25,50,10,1017,sole
2020-07-21,161.3600694,173.6423611,-36.08333333,15.28125,30.45729167,42.22777778,1017.111806,205.5607639,39.46875,458.4791667,662.1215278,11.14236111,10.14236111,46.69444444,1.613194444,219,27,54,11,1019,sole
2020-07-22,86.93645833,176.6840278,-35.77777778,17.55208333,31.153125,36.46006944,1015.414583,206.6243056,29.30208333,453.3576389,595.4375,12.19444444,11.19444444,46.45208333,1.586111111,219,28,47,10,1017,sole
2020-07-23,92.40659722,174.4791667,-36.80902778,17.76736111,31.08680556,37.35104167,1011.620486,207.6059028,25.25,443.1979167,569.3263889,11.38541667,10.38541667,46.73645833,1.523611111,219,27,50,9,1013,sole
2020-07-24,88.2062069,177.2655172,-36.33103448,17.33793103,30.72448276,47.2337931,1009.471379,204.5882759,61.91724138,444.0310345,810.0034483,10.59310345,9.593103448,46.21931034,1.476896552,219,26,61,12,1011,sole
2020-07-25,72.75862069,178.1551724,-36.51724138,16.60344828,31.4437931,44.19551724,1009.94069,195.6434483,44.74827586,426.1655172,697.2068966,10.10689655,9.106896552,43.81965517,1.436551724,219,27,50,12,1011,sole
2020-07-26,56.9384083,179.1626298,-37.32179931,15.99307958,32.05570934,33.10380623,1012.87474,196.2342561,19.71972318,410.7750865,532.3217993,9.280276817,8.280276817,43.02283737,1.442906574,219,26,48,9,1015,sole
2020-07-27,105.1031142,175.7785467,-38.89619377,17.4982699,31.59273356,36.00968858,1015.095156,203.833564,46.11764706,437.266436,706.1868512,10.43252595,9.432525952,46.38858131,1.532871972,219,27,43,10,1017,sole
2020-07-28,117.0145522,174.8097015,-39.37313433,17.63059701,31.39440299,43.17537313,1014.052239,204.7701493,52.9738806,447.0559701,750.5261194,10.57089552,9.570895522,46.43656716,1.470895522,219,28,52,8,1016,sole
2020-07-29,105.4059028,174.7673611,-38.50694444,17.38888889,31.41145833,46.47118056,1013.902083,205.2125,54.03472222,460.1215278,758.1701389,11.58680556,10.58680556,46.61736111,1.400694444,219,28,55,7,1016,sole
2020-07-30,82.790625,174.5034722,-37.53819444,18.93402778,32.06666667,42.08923611,1014.9375,204.7697917,24.32291667,449.9791667,562.3194444,11.60763889,10.60763889,47.36423611,1.392013889,219,30,48,9,1017,sole
2020-07-31,83.77465278,177.1076389,-37.83333333,17.84722222,32.20729167,42.99756944,1013.977083,206.7965278,23.71180556,446.7881944,559.1493056,11.50694444,10.50694444,47.07013889,1.450694444,219,29,57,9,1016,sole
2020-08-01,117.4368056,175.8993056,-36.60069444,16.76736111,33.42534722,44.42222222,1010.66875,202.9743056,57.12847222,434.0347222,778.7534722,12.59375,11.59375,43.77361111,1.445486111,219,32,44,11,1012,nebbia 
2020-08-02,78.42118056,175.4375,-37.01041667,17.20138889,33.92048611,45.99201389,1008.664236,201.7072917,35.33333333,424.3229167,635.2777778,12.20138889,11.20138889,43.09583333,1.486458333,219,29,58,13,1010,sole
2020-08-03,77.41586207,175.9448276,-39.33793103,16.41724138,31.59206897,49.37413793,1006.100345,207.2713793,34.03448276,430.3482759,626.4758621,11.79655172,10.79655172,46.56103448,1.475172414,219,27,62,16,1008,sole
2020-08-04,70.10553633,171.5017301,-39.73702422,16.71280277,28.82249135,43.24809689,1004.73737,205.9764706,21.02422145,410.1072664,541.4705882,10.38408304,9.384083045,46.25916955,1.467128028,219,24,56,16,1006,pioggia 
2020-08-05,174.6003484,171.4285714,-39.72473868,17.92682927,28.54146341,37.7271777,1007.05993,204.0867596,70.57142857,446.1428571,866.7491289,9.533101045,8.533101045,46.34250871,1.374912892,219,24,53,11,1009,pioggia 
2020-08-06,91.91493056,173.78125,-38.30902778,18.21180556,29.52430556,38.74444444,1010.397569,209.4083333,62.05208333,436.03125,810.8368056,9.434027778,8.434027778,46.12048611,1.332291667,219,24,55,11,1012,sole
2020-08-07,82.76782007,174.1280277,-37.30795848,19.35640138,30.46366782,39.14705882,1012.888927,203.6941176,25.23183391,438.6262976,569.1626298,11.55017301,10.55017301,46.18200692,1.379930796,219,26,54,10,1014,sole
2020-08-08,93.64305556,173.5347222,-36.90625,19.23611111,31.25902778,37.64861111,1012.303819,197.7364583,15.14583333,413.8819444,502.9826389,12.64583333,11.64583333,43.16875,1.279166667,219,28,46,12,1014,sole
2020-08-09,82.64083045,177.6816609,-37.75432526,18.17647059,32.49134948,34.44152249,1011.962284,191.5678201,24.83391003,409.3217993,566.4013841,12.70242215,11.70242215,42.98650519,1.395155709,219,29,41,11,1014,pioggia temporale 
2020-08-10,140.2269896,175.6643599,-36.74740484,18.16608997,32.21522491,37.73425606,1011.920761,205.7685121,70.24567474,443.8546713,864.2871972,14.39100346,13.39100346,46.28615917,1.420069204,219,28,48,10,1014,sole
2020-08-11,94.57439446,174.0588235,-38.32179931,19.1799308,31.94913495,44.41730104,1013.796194,207.5065744,76.05882353,457.2525952,902.4567474,14.69550173,13.69550173,46.5633218,1.343598616,219,28,55,8,1015,sole
2020-08-12,88.87958478,175.2768166,-38.31141869,19.12802768,31.77404844,41.41695502,1014.453979,205.5584775,19.03460208,454.7923875,528.2456747,13.09342561,12.09342561,46.53460208,1.337024221,219,28,52,8,1016,sole
2020-08-13,99.26297578,173.2802768,-38.82698962,19.80622837,31.68719723,40.12283737,1014.493426,206.933218,41.09342561,450.6262976,672.6678201,12.65397924,11.65397924,46.14359862,1.305190311,219,28,47,8,1016,sole
2020-08-14,108.1269896,174.1453287,-38.50865052,19.57785467,31.56747405,43.93321799,1011.234948,205.550173,66.69550173,443.5155709,840.6851211,12.83391003,11.83391003,46.04809689,1.293079585,219,27,52,10,1013,sole
2020-08-15,112.2413194,177.3680556,-37.83333333,19.63888889,32.44166667,50.56944444,1010.459028,196.1805556,68.77430556,448.4513889,855.53125,12.95833333,11.95833333,42.36979167,1.261805556,219,28,66,8,1012,sole
2020-08-16,67.59619377,175.0865052,-37.39792388,17.17647059,32.80519031,43.616609,1010.146713,204.2941176,19.84083045,443.4152249,533.3737024,12.4532872,11.4532872,42.48096886,1.374394464,219,27,56,9,1012,sole
2020-08-17,78.64652778,173.9479167,-37.72222222,17.54861111,31.64270833,45.13263889,1009.950694,197.0857639,33.95486111,452.8229167,625.9201389,12.65972222,11.65972222,45.91909722,1.549305556,219,27,55,8,1012,sole
2020-08-18,85.59550173,177.2249135,-38.14532872,15.87543253,30.70657439,47.80449827,1009.541522,197.5989619,36.92041522,445.6989619,645.2941176,11.8650519,10.8650519,46.09031142,1.375778547,219,26,68,9,1011,sole
2020-08-19,64.95432526,174.3183391,-38.24221453,16.35986159,30.70657439,41.77647059,1009.116955,203.6470588,28.44636678,438.6262976,590.1038062,10.15570934,9.155709343,46.06539792,1.364705882,219,26,54,10,1011,sole
2020-08-20,78.30627178,176.8745645,-38.40418118,18.04181185,31.07770035,42.15993031,1011.196864,208.1888502,31.1184669,435.3554007,607.3170732,10.40418118,9.404181185,45.88118467,1.365505226,219,27,54,8,1013,sole
2020-08-21,87.72430556,175.4791667,-37.84722222,18.78472222,31.35694444,39.93472222,1014.420139,204.9635417,27.38888889,437.6805556,583.0381944,10.56597222,9.565972222,45.67256944,1.384722222,219,28,45,8,1016,sole
2020-08-22,99.57770035,177.0801394,-37.8815331,18.728223,32.18397213,39.32160279,1014.536585,199.158885,21.71777003,428.445993,546.0731707,9.679442509,8.679442509,43.09198606,1.326132404,219,27,47,7,1016,sole
2020-08-23,91.83541667,175.7048611,-38.02083333,17.72916667,32.67847222,48.19791667,1010.840278,198.3253472,48.28819444,434.3333333,720.0763889,10.625,9.625,43.18298611,1.287847222,219,27,65,9,1013,sole
2020-08-24,54.54146341,176.456446,-38.18815331,17.68292683,31.08850174,45.9358885,1009.126132,210.2188153,26.82578397,443.9407666,579.6341463,11.19860627,10.19860627,46.06167247,1.397560976,219,26,68,13,1011,sole
2020-08-25,72.60104167,173.9131944,-37.42013889,18.48958333,30.52604167,45.92743056,1011.476736,205.5420139,30.61805556,446.0590278,603.9930556,10.55902778,9.559027778,46.03958333,1.379166667,219,26,61,11,1013,sole
2020-08-26,90.85902778,175.5034722,-38.58680556,18.40625,30.6125,46.76736111,1014.254167,209.4722222,25.83680556,449.5173611,573.09375,11.19097222,10.19097222,46.26354167,1.382986111,219,26,64,9,1016,sole
2020-08-27,88.078125,175.0173611,-38.76041667,17.1875,30.09583333,51.63159722,1012.958333,205.5444444,19.45486111,445.8194444,531.34375,11.09027778,10.09027778,46.61979167,1.394791667,219,26,69,11,1014,sole
2020-08-28,76.47241379,173.1034483,-38.43103448,17.81034483,30.23103448,47.29551724,1008.526552,208.0024138,21.6,438.0965517,545.3413793,10.76896552,9.768965517,46.51482759,1.392413793,219,27,55,12,1010,sole
2020-08-29,88.00138889,173.2222222,-38.98611111,16.625,30.81493056,43.86736111,1004.9625,193.7295139,20.40277778,422.0763889,536.8194444,10.82291667,9.822916667,43.63020833,1.322916667,219,28,48,20,1006,sole
2020-08-30,105.5062284,176.8892734,-38.31487889,16.43944637,30.99238754,48.81730104,1007.561246,184.5190311,45.26297578,427.3079585,700.550173,11.52941176,10.52941176,43.56055363,1.343944637,219,28,58,22,1009,pioggia temporale 
2020-08-31,123.9276817,171.3183391,-38.86851211,17.00346021,27.5449827,51.42387543,1012.275433,188.8557093,107.7404844,469.4705882,1110.629758,10.76816609,9.76816609,46.53321799,1.450865052,219,20,80,10,1014,pioggia 
2020-09-01,91.70484429,176.1314879,-38.44982699,18.43944637,26.55847751,46.91141869,1011.111073,206.3114187,154.4083045,465.0692042,1416.847751,9.373702422,8.373702422,45.8916955,1.556401384,219,20,69,8,1012,sole
2020-09-02,84.29031142,172.7612457,-38.46366782,18.9100346,27.16816609,45.74532872,1012.583045,199.0944637,17.57785467,470.2214533,518.8096886,9.84083045,8.84083045,46.79723183,1.543944637,219,22,64,6,1014,sole
2020-09-03,109.5327526,174.6515679,-37.52264808,17.86759582,27.62299652,46.87456446,1017.769338,211.7515679,28.82229965,470.7456446,592.3797909,9.832752613,8.832752613,46.88710801,1.550522648,219,23,63,8,1019,sole
2020-09-04,91.74856115,172.118705,-37.5647482,19.08633094,28.32517986,45.22338129,1021.694604,213.0780576,24.79496403,466.1402878,566.1546763,10.29856115,9.298561151,46.29856115,1.523381295,219,23,63,9,1023,sole
2020-09-05,89.74250871,171.9372822,-36.18118467,17.46689895,29.57944251,42.90662021,1017.351916,206.2679443,28.65156794,438.5261324,591.3101045,10.3554007,9.355400697,43.59512195,1.625087108,219,24,58,8,1019,sole
2020-09-06,96.04305556,175.2881944,-37.39236111,15.80902778,29.91284722,44.64097222,1013.082986,203.2798611,35.35763889,440.6770833,635.6180556,10.68055556,9.680555556,42.75555556,1.665972222,219,24,61,7,1015,sole
2020-09-07,96.1862069,173.1448276,-37.73103448,15.36896552,29.03965517,45.52517241,1013.552414,218.2958621,32.07241379,456.6758621,613.9965517,10.75862069,9.75862069,46.65655172,1.541034483,219,24,60,7,1015,sole
2020-09-08,149.300346,170.6782007,-37.61245675,16.00692042,29.69065744,43.63425606,1018.541869,210.6217993,64.9550173,462.9100346,829.4532872,11.37370242,10.37370242,46.74186851,1.555709343,219,26,56,9,1020,sole
2020-09-09,123.7069686,172.4216028,-37.28919861,15.52264808,30.12369338,43.00034843,1019.926132,209.341115,21.92334495,452.0069686,547.0940767,13.29965157,12.29965157,46.75296167,1.669686411,219,26,55,8,1022,sole
